,Date,Aula,Humidity,min_humidity,max_humidity,planta,festiu,day_of_week,is_weekend,hour_of_day
1218,2023-02-20 18:00:00,A-11,50.0,30,60,1,False,0,False,18
1219,2023-02-20 19:00:00,A-11,50.0,30,60,1,False,0,False,19
1220,2023-02-20 20:00:00,A-11,50.5,30,60,1,False,0,False,20
1232,2023-02-21 08:00:00,A-11,43.5,30,60,1,False,1,False,8
1233,2023-02-21 09:00:00,A-11,43.0,30,60,1,False,1,False,9
1234,2023-02-21 10:00:00,A-11,42.5,30,60,1,False,1,False,10
1235,2023-02-21 11:00:00,A-11,41.0,30,60,1,False,1,False,11
1236,2023-02-21 12:00:00,A-11,36.5,30,60,1,False,1,False,12
1237,2023-02-21 13:00:00,A-11,37.5,30,60,1,False,1,False,13
1238,2023-02-21 14:00:00,A-11,38.5,30,60,1,False,1,False,14
1239,2023-02-21 15:00:00,A-11,38.0,30,60,1,False,1,False,15
1240,2023-02-21 16:00:00,A-11,41.5,30,60,1,False,1,False,16
1241,2023-02-21 17:00:00,A-11,40.5,30,60,1,False,1,False,17
1242,2023-02-21 18:00:00,A-11,43.0,30,60,1,False,1,False,18
1243,2023-02-21 19:00:00,A-11,41.0,30,60,1,False,1,False,19
1244,2023-02-21 20:00:00,A-11,41.0,30,60,1,False,1,False,20
1256,2023-02-22 08:00:00,A-11,48.5,30,60,1,False,2,False,8
1257,2023-02-22 09:00:00,A-11,49.0,30,60,1,False,2,False,9
1258,2023-02-22 10:00:00,A-11,45.5,30,60,1,False,2,False,10
1259,2023-02-22 11:00:00,A-11,43.0,30,60,1,False,2,False,11
1260,2023-02-22 12:00:00,A-11,42.0,30,60,1,False,2,False,12
1261,2023-02-22 13:00:00,A-11,42.0,30,60,1,False,2,False,13
1262,2023-02-22 14:00:00,A-11,44.0,30,60,1,False,2,False,14
1263,2023-02-22 15:00:00,A-11,47.0,30,60,1,False,2,False,15
1264,2023-02-22 16:00:00,A-11,47.0,30,60,1,False,2,False,16
1265,2023-02-22 17:00:00,A-11,46.5,30,60,1,False,2,False,17
1266,2023-02-22 18:00:00,A-11,48.0,30,60,1,False,2,False,18
1267,2023-02-22 19:00:00,A-11,48.0,30,60,1,False,2,False,19
1268,2023-02-22 20:00:00,A-11,46.0,30,60,1,False,2,False,20
1280,2023-02-23 08:00:00,A-11,47.0,30,60,1,False,3,False,8
1281,2023-02-23 09:00:00,A-11,47.0,30,60,1,False,3,False,9
1282,2023-02-23 10:00:00,A-11,46.0,30,60,1,False,3,False,10
1283,2023-02-23 11:00:00,A-11,45.0,30,60,1,False,3,False,11
1284,2023-02-23 12:00:00,A-11,45.5,30,60,1,False,3,False,12
1285,2023-02-23 13:00:00,A-11,47.5,30,60,1,False,3,False,13
1286,2023-02-23 14:00:00,A-11,47.5,30,60,1,False,3,False,14
1287,2023-02-23 15:00:00,A-11,46.5,30,60,1,False,3,False,15
1288,2023-02-23 16:00:00,A-11,46.0,30,60,1,False,3,False,16
1289,2023-02-23 17:00:00,A-11,47.0,30,60,1,False,3,False,17
1290,2023-02-23 18:00:00,A-11,47.5,30,60,1,False,3,False,18
1291,2023-02-23 19:00:00,A-11,47.5,30,60,1,False,3,False,19
1292,2023-02-23 20:00:00,A-11,48.5,30,60,1,False,3,False,20
1304,2023-02-24 08:00:00,A-11,34.5,30,60,1,False,4,False,8
1305,2023-02-24 09:00:00,A-11,35.5,30,60,1,False,4,False,9
1306,2023-02-24 10:00:00,A-11,34.0,30,60,1,False,4,False,10
1307,2023-02-24 11:00:00,A-11,33.0,30,60,1,False,4,False,11
1308,2023-02-24 12:00:00,A-11,34.5,30,60,1,False,4,False,12
1309,2023-02-24 13:00:00,A-11,32.5,30,60,1,False,4,False,13
1310,2023-02-24 14:00:00,A-11,31.0,30,60,1,False,4,False,14
1311,2023-02-24 15:00:00,A-11,30.5,30,60,1,False,4,False,15
1312,2023-02-24 16:00:00,A-11,30.5,30,60,1,False,4,False,16
1313,2023-02-24 17:00:00,A-11,31.0,30,60,1,False,4,False,17
1314,2023-02-24 18:00:00,A-11,33.5,30,60,1,False,4,False,18
1315,2023-02-24 19:00:00,A-11,33.5,30,60,1,False,4,False,19
1316,2023-02-24 20:00:00,A-11,30.5,30,60,1,False,4,False,20
1376,2023-02-27 08:00:00,A-11,41.0,30,60,1,False,0,False,8
1377,2023-02-27 09:00:00,A-11,42.5,30,60,1,False,0,False,9
1378,2023-02-27 10:00:00,A-11,40.0,30,60,1,False,0,False,10
1379,2023-02-27 11:00:00,A-11,35.0,30,60,1,False,0,False,11
1380,2023-02-27 12:00:00,A-11,33.0,30,60,1,False,0,False,12
1381,2023-02-27 13:00:00,A-11,27.5,30,60,1,False,0,False,13
1382,2023-02-27 14:00:00,A-11,24.0,30,60,1,False,0,False,14
1383,2023-02-27 15:00:00,A-11,27.0,30,60,1,False,0,False,15
1384,2023-02-27 16:00:00,A-11,28.5,30,60,1,False,0,False,16
1385,2023-02-27 17:00:00,A-11,28.0,30,60,1,False,0,False,17
1386,2023-02-27 18:00:00,A-11,30.0,30,60,1,False,0,False,18
1387,2023-02-27 19:00:00,A-11,31.5,30,60,1,False,0,False,19
1388,2023-02-27 20:00:00,A-11,28.0,30,60,1,False,0,False,20
1400,2023-02-28 08:00:00,A-11,24.333333333333332,30,60,1,False,1,False,8
1401,2023-02-28 09:00:00,A-11,25.5,30,60,1,False,1,False,9
1402,2023-02-28 10:00:00,A-11,25.0,30,60,1,False,1,False,10
1403,2023-02-28 11:00:00,A-11,26.0,30,60,1,False,1,False,11
1404,2023-02-28 12:00:00,A-11,27.0,30,60,1,False,1,False,12
1405,2023-02-28 13:00:00,A-11,26.0,30,60,1,False,1,False,13
1406,2023-02-28 14:00:00,A-11,26.5,30,60,1,False,1,False,14
1407,2023-02-28 15:00:00,A-11,26.0,30,60,1,False,1,False,15
1408,2023-02-28 16:00:00,A-11,27.0,30,60,1,False,1,False,16
1409,2023-02-28 17:00:00,A-11,28.5,30,60,1,False,1,False,17
1410,2023-02-28 18:00:00,A-11,27.5,30,60,1,False,1,False,18
1411,2023-02-28 19:00:00,A-11,25.0,30,60,1,False,1,False,19
1412,2023-02-28 20:00:00,A-11,23.5,30,60,1,False,1,False,20
1424,2023-03-01 08:00:00,A-11,21.5,30,60,1,False,2,False,8
1425,2023-03-01 09:00:00,A-11,23.5,30,60,1,False,2,False,9
1426,2023-03-01 10:00:00,A-11,25.5,30,60,1,False,2,False,10
1427,2023-03-01 11:00:00,A-11,24.5,30,60,1,False,2,False,11
1428,2023-03-01 12:00:00,A-11,24.0,30,60,1,False,2,False,12
1429,2023-03-01 13:00:00,A-11,22.5,30,60,1,False,2,False,13
1430,2023-03-01 14:00:00,A-11,22.0,30,60,1,False,2,False,14
1431,2023-03-01 15:00:00,A-11,23.5,30,60,1,False,2,False,15
1432,2023-03-01 16:00:00,A-11,25.0,30,60,1,False,2,False,16
1433,2023-03-01 17:00:00,A-11,24.0,30,60,1,False,2,False,17
1434,2023-03-01 18:00:00,A-11,24.0,30,60,1,False,2,False,18
1435,2023-03-01 19:00:00,A-11,23.0,30,60,1,False,2,False,19
1436,2023-03-01 20:00:00,A-11,21.0,30,60,1,False,2,False,20
1448,2023-03-02 08:00:00,A-11,30.333333333333332,30,60,1,False,3,False,8
1449,2023-03-02 09:00:00,A-11,32.0,30,60,1,False,3,False,9
1450,2023-03-02 10:00:00,A-11,28.5,30,60,1,False,3,False,10
1451,2023-03-02 11:00:00,A-11,28.0,30,60,1,False,3,False,11
1452,2023-03-02 12:00:00,A-11,30.5,30,60,1,False,3,False,12
1453,2023-03-02 13:00:00,A-11,29.5,30,60,1,False,3,False,13
1454,2023-03-02 14:00:00,A-11,27.5,30,60,1,False,3,False,14
1455,2023-03-02 15:00:00,A-11,26.0,30,60,1,False,3,False,15
1456,2023-03-02 16:00:00,A-11,25.5,30,60,1,False,3,False,16
1457,2023-03-02 17:00:00,A-11,27.5,30,60,1,False,3,False,17
1458,2023-03-02 18:00:00,A-11,26.0,30,60,1,False,3,False,18
1459,2023-03-02 19:00:00,A-11,23.5,30,60,1,False,3,False,19
1460,2023-03-02 20:00:00,A-11,24.0,30,60,1,False,3,False,20
1472,2023-03-03 08:00:00,A-11,25.5,30,60,1,False,4,False,8
1473,2023-03-03 09:00:00,A-11,26.0,30,60,1,False,4,False,9
1474,2023-03-03 10:00:00,A-11,26.0,30,60,1,False,4,False,10
1475,2023-03-03 11:00:00,A-11,25.5,30,60,1,False,4,False,11
1476,2023-03-03 12:00:00,A-11,27.0,30,60,1,False,4,False,12
1477,2023-03-03 13:00:00,A-11,26.0,30,60,1,False,4,False,13
1478,2023-03-03 14:00:00,A-11,26.0,30,60,1,False,4,False,14
1479,2023-03-03 15:00:00,A-11,27.0,30,60,1,False,4,False,15
1480,2023-03-03 16:00:00,A-11,28.0,30,60,1,False,4,False,16
1481,2023-03-03 17:00:00,A-11,28.5,30,60,1,False,4,False,17
1482,2023-03-03 18:00:00,A-11,30.5,30,60,1,False,4,False,18
1483,2023-03-03 19:00:00,A-11,34.0,30,60,1,False,4,False,19
1484,2023-03-03 20:00:00,A-11,32.5,30,60,1,False,4,False,20
1544,2023-03-06 08:00:00,A-11,38.0,30,60,1,False,0,False,8
1545,2023-03-06 09:00:00,A-11,42.0,30,60,1,False,0,False,9
1546,2023-03-06 10:00:00,A-11,42.0,30,60,1,False,0,False,10
1547,2023-03-06 11:00:00,A-11,42.5,30,60,1,False,0,False,11
1548,2023-03-06 12:00:00,A-11,42.0,30,60,1,False,0,False,12
1549,2023-03-06 13:00:00,A-11,43.0,30,60,1,False,0,False,13
1550,2023-03-06 14:00:00,A-11,41.0,30,60,1,False,0,False,14
1551,2023-03-06 15:00:00,A-11,43.5,30,60,1,False,0,False,15
1552,2023-03-06 16:00:00,A-11,43.0,30,60,1,False,0,False,16
1553,2023-03-06 17:00:00,A-11,41.0,30,60,1,False,0,False,17
1554,2023-03-06 18:00:00,A-11,41.5,30,60,1,False,0,False,18
1555,2023-03-06 19:00:00,A-11,40.0,30,60,1,False,0,False,19
1556,2023-03-06 20:00:00,A-11,40.0,30,60,1,False,0,False,20
1568,2023-03-07 08:00:00,A-11,40.0,30,60,1,False,1,False,8
1569,2023-03-07 09:00:00,A-11,39.5,30,60,1,False,1,False,9
1570,2023-03-07 10:00:00,A-11,36.0,30,60,1,False,1,False,10
1571,2023-03-07 11:00:00,A-11,35.0,30,60,1,False,1,False,11
1572,2023-03-07 12:00:00,A-11,36.5,30,60,1,False,1,False,12
1573,2023-03-07 13:00:00,A-11,38.5,30,60,1,False,1,False,13
1574,2023-03-07 14:00:00,A-11,40.0,30,60,1,False,1,False,14
1575,2023-03-07 15:00:00,A-11,39.5,30,60,1,False,1,False,15
1576,2023-03-07 16:00:00,A-11,39.0,30,60,1,False,1,False,16
1577,2023-03-07 17:00:00,A-11,39.0,30,60,1,False,1,False,17
1578,2023-03-07 18:00:00,A-11,38.5,30,60,1,False,1,False,18
1579,2023-03-07 19:00:00,A-11,37.5,30,60,1,False,1,False,19
1580,2023-03-07 20:00:00,A-11,35.5,30,60,1,False,1,False,20
1592,2023-03-08 08:00:00,A-11,38.0,30,60,1,False,2,False,8
1593,2023-03-08 09:00:00,A-11,38.0,30,60,1,False,2,False,9
1594,2023-03-08 10:00:00,A-11,38.5,30,60,1,False,2,False,10
1595,2023-03-08 11:00:00,A-11,37.5,30,60,1,False,2,False,11
1596,2023-03-08 12:00:00,A-11,39.0,30,60,1,False,2,False,12
1597,2023-03-08 13:00:00,A-11,39.0,30,60,1,False,2,False,13
1598,2023-03-08 14:00:00,A-11,38.0,30,60,1,False,2,False,14
1599,2023-03-08 15:00:00,A-11,39.0,30,60,1,False,2,False,15
1600,2023-03-08 16:00:00,A-11,39.0,30,60,1,False,2,False,16
1601,2023-03-08 17:00:00,A-11,39.0,30,60,1,False,2,False,17
1602,2023-03-08 18:00:00,A-11,39.5,30,60,1,False,2,False,18
1603,2023-03-08 19:00:00,A-11,40.5,30,60,1,False,2,False,19
1604,2023-03-08 20:00:00,A-11,41.0,30,60,1,False,2,False,20
1616,2023-03-09 08:00:00,A-11,46.0,30,60,1,False,3,False,8
1617,2023-03-09 09:00:00,A-11,53.5,30,60,1,False,3,False,9
1618,2023-03-09 10:00:00,A-11,50.5,30,60,1,False,3,False,10
1619,2023-03-09 11:00:00,A-11,50.0,30,60,1,False,3,False,11
1620,2023-03-09 12:00:00,A-11,49.0,30,60,1,False,3,False,12
1621,2023-03-09 13:00:00,A-11,46.5,30,60,1,False,3,False,13
1622,2023-03-09 14:00:00,A-11,45.5,30,60,1,False,3,False,14
1623,2023-03-09 15:00:00,A-11,43.5,30,60,1,False,3,False,15
1624,2023-03-09 16:00:00,A-11,46.5,30,60,1,False,3,False,16
1625,2023-03-09 17:00:00,A-11,48.0,30,60,1,False,3,False,17
1626,2023-03-09 18:00:00,A-11,48.5,30,60,1,False,3,False,18
1627,2023-03-09 19:00:00,A-11,49.0,30,60,1,False,3,False,19
1628,2023-03-09 20:00:00,A-11,45.5,30,60,1,False,3,False,20
1640,2023-03-10 08:00:00,A-11,38.5,30,60,1,False,4,False,8
1641,2023-03-10 09:00:00,A-11,37.5,30,60,1,False,4,False,9
1642,2023-03-10 10:00:00,A-11,36.0,30,60,1,False,4,False,10
1643,2023-03-10 11:00:00,A-11,36.0,30,60,1,False,4,False,11
1644,2023-03-10 12:00:00,A-11,36.0,30,60,1,False,4,False,12
1645,2023-03-10 13:00:00,A-11,35.5,30,60,1,False,4,False,13
1646,2023-03-10 14:00:00,A-11,35.0,30,60,1,False,4,False,14
1647,2023-03-10 15:00:00,A-11,34.5,30,60,1,False,4,False,15
1648,2023-03-10 16:00:00,A-11,34.0,30,60,1,False,4,False,16
1649,2023-03-10 17:00:00,A-11,34.0,30,60,1,False,4,False,17
1650,2023-03-10 18:00:00,A-11,36.5,30,60,1,False,4,False,18
1651,2023-03-10 19:00:00,A-11,38.0,30,60,1,False,4,False,19
1652,2023-03-10 20:00:00,A-11,36.0,30,60,1,False,4,False,20
1712,2023-03-13 08:00:00,A-11,52.0,30,60,1,False,0,False,8
1713,2023-03-13 09:00:00,A-11,54.5,30,60,1,False,0,False,9
1714,2023-03-13 10:00:00,A-11,54.0,30,60,1,False,0,False,10
1715,2023-03-13 11:00:00,A-11,53.5,30,60,1,False,0,False,11
1716,2023-03-13 12:00:00,A-11,53.0,30,60,1,False,0,False,12
1717,2023-03-13 13:00:00,A-11,53.0,30,60,1,False,0,False,13
1718,2023-03-13 14:00:00,A-11,53.5,30,60,1,False,0,False,14
1719,2023-03-13 15:00:00,A-11,54.0,30,60,1,False,0,False,15
1720,2023-03-13 16:00:00,A-11,53.0,30,60,1,False,0,False,16
1721,2023-03-13 17:00:00,A-11,52.0,30,60,1,False,0,False,17
1722,2023-03-13 18:00:00,A-11,51.0,30,60,1,False,0,False,18
1723,2023-03-13 19:00:00,A-11,50.0,30,60,1,False,0,False,19
1724,2023-03-13 20:00:00,A-11,50.5,30,60,1,False,0,False,20
1736,2023-03-14 08:00:00,A-11,33.0,30,60,1,False,1,False,8
1737,2023-03-14 09:00:00,A-11,32.0,30,60,1,False,1,False,9
1738,2023-03-14 10:00:00,A-11,31.5,30,60,1,False,1,False,10
1739,2023-03-14 11:00:00,A-11,32.0,30,60,1,False,1,False,11
1740,2023-03-14 12:00:00,A-11,31.5,30,60,1,False,1,False,12
1741,2023-03-14 13:00:00,A-11,30.5,30,60,1,False,1,False,13
1742,2023-03-14 14:00:00,A-11,30.0,30,60,1,False,1,False,14
1743,2023-03-14 15:00:00,A-11,29.0,30,60,1,False,1,False,15
1744,2023-03-14 16:00:00,A-11,28.0,30,60,1,False,1,False,16
1745,2023-03-14 17:00:00,A-11,27.5,30,60,1,False,1,False,17
1746,2023-03-14 18:00:00,A-11,32.5,30,60,1,False,1,False,18
1747,2023-03-14 19:00:00,A-11,37.0,30,60,1,False,1,False,19
1748,2023-03-14 20:00:00,A-11,37.0,30,60,1,False,1,False,20
1760,2023-03-15 08:00:00,A-11,43.5,30,60,1,False,2,False,8
1761,2023-03-15 09:00:00,A-11,39.5,30,60,1,False,2,False,9
1762,2023-03-15 10:00:00,A-11,37.0,30,60,1,False,2,False,10
1763,2023-03-15 11:00:00,A-11,37.0,30,60,1,False,2,False,11
1764,2023-03-15 12:00:00,A-11,42.0,30,60,1,False,2,False,12
1765,2023-03-15 13:00:00,A-11,43.5,30,60,1,False,2,False,13
1766,2023-03-15 14:00:00,A-11,45.0,30,60,1,False,2,False,14
1767,2023-03-15 15:00:00,A-11,47.0,30,60,1,False,2,False,15
1768,2023-03-15 16:00:00,A-11,47.0,30,60,1,False,2,False,16
1769,2023-03-15 17:00:00,A-11,47.0,30,60,1,False,2,False,17
1770,2023-03-15 18:00:00,A-11,47.0,30,60,1,False,2,False,18
1771,2023-03-15 19:00:00,A-11,47.0,30,60,1,False,2,False,19
1772,2023-03-15 20:00:00,A-11,47.0,30,60,1,False,2,False,20
1784,2023-03-16 08:00:00,A-11,45.5,30,60,1,False,3,False,8
1785,2023-03-16 09:00:00,A-11,46.666666666666664,30,60,1,False,3,False,9
1786,2023-03-16 10:00:00,A-11,44.5,30,60,1,False,3,False,10
1787,2023-03-16 11:00:00,A-11,41.5,30,60,1,False,3,False,11
1788,2023-03-16 12:00:00,A-11,40.5,30,60,1,False,3,False,12
1789,2023-03-16 13:00:00,A-11,39.0,30,60,1,False,3,False,13
1790,2023-03-16 14:00:00,A-11,38.0,30,60,1,False,3,False,14
1791,2023-03-16 15:00:00,A-11,38.0,30,60,1,False,3,False,15
1792,2023-03-16 16:00:00,A-11,38.5,30,60,1,False,3,False,16
1793,2023-03-16 17:00:00,A-11,39.5,30,60,1,False,3,False,17
1794,2023-03-16 18:00:00,A-11,42.0,30,60,1,False,3,False,18
1795,2023-03-16 19:00:00,A-11,44.5,30,60,1,False,3,False,19
1796,2023-03-16 20:00:00,A-11,44.5,30,60,1,False,3,False,20
1808,2023-03-17 08:00:00,A-11,53.5,30,60,1,False,4,False,8
1809,2023-03-17 09:00:00,A-11,53.0,30,60,1,False,4,False,9
1810,2023-03-17 10:00:00,A-11,51.5,30,60,1,False,4,False,10
1811,2023-03-17 11:00:00,A-11,51.0,30,60,1,False,4,False,11
1812,2023-03-17 12:00:00,A-11,52.0,30,60,1,False,4,False,12
1813,2023-03-17 13:00:00,A-11,50.0,30,60,1,False,4,False,13
1814,2023-03-17 14:00:00,A-11,48.0,30,60,1,False,4,False,14
1815,2023-03-17 15:00:00,A-11,49.0,30,60,1,False,4,False,15
1816,2023-03-17 16:00:00,A-11,49.5,30,60,1,False,4,False,16
1817,2023-03-17 17:00:00,A-11,50.5,30,60,1,False,4,False,17
1818,2023-03-17 18:00:00,A-11,52.0,30,60,1,False,4,False,18
1819,2023-03-17 19:00:00,A-11,52.5,30,60,1,False,4,False,19
1820,2023-03-17 20:00:00,A-11,53.0,30,60,1,False,4,False,20
1880,2023-03-20 08:00:00,A-11,48.5,30,60,1,False,0,False,8
1881,2023-03-20 09:00:00,A-11,46.5,30,60,1,False,0,False,9
1882,2023-03-20 10:00:00,A-11,43.0,30,60,1,False,0,False,10
1883,2023-03-20 11:00:00,A-11,40.5,30,60,1,False,0,False,11
1884,2023-03-20 12:00:00,A-11,41.0,30,60,1,False,0,False,12
1885,2023-03-20 13:00:00,A-11,41.5,30,60,1,False,0,False,13
1886,2023-03-20 14:00:00,A-11,42.0,30,60,1,False,0,False,14
1887,2023-03-20 15:00:00,A-11,43.0,30,60,1,False,0,False,15
1888,2023-03-20 16:00:00,A-11,43.5,30,60,1,False,0,False,16
1889,2023-03-20 17:00:00,A-11,45.5,30,60,1,False,0,False,17
1890,2023-03-20 18:00:00,A-11,47.0,30,60,1,False,0,False,18
1891,2023-03-20 19:00:00,A-11,49.0,30,60,1,False,0,False,19
1892,2023-03-20 20:00:00,A-11,48.666666666666664,30,60,1,False,0,False,20
1904,2023-03-21 08:00:00,A-11,49.0,30,60,1,False,1,False,8
1905,2023-03-21 09:00:00,A-11,50.5,30,60,1,False,1,False,9
1906,2023-03-21 10:00:00,A-11,50.5,30,60,1,False,1,False,10
1907,2023-03-21 11:00:00,A-11,48.5,30,60,1,False,1,False,11
1908,2023-03-21 12:00:00,A-11,48.0,30,60,1,False,1,False,12
1909,2023-03-21 13:00:00,A-11,48.0,30,60,1,False,1,False,13
1910,2023-03-21 14:00:00,A-11,48.0,30,60,1,False,1,False,14
1911,2023-03-21 15:00:00,A-11,48.0,30,60,1,False,1,False,15
1912,2023-03-21 16:00:00,A-11,48.0,30,60,1,False,1,False,16
1913,2023-03-21 17:00:00,A-11,49.0,30,60,1,False,1,False,17
1914,2023-03-21 18:00:00,A-11,49.0,30,60,1,False,1,False,18
1915,2023-03-21 19:00:00,A-11,50.0,30,60,1,False,1,False,19
1916,2023-03-21 20:00:00,A-11,48.5,30,60,1,False,1,False,20
1928,2023-03-22 08:00:00,A-11,47.5,30,60,1,False,2,False,8
1929,2023-03-22 09:00:00,A-11,47.5,30,60,1,False,2,False,9
1930,2023-03-22 10:00:00,A-11,47.5,30,60,1,False,2,False,10
1931,2023-03-22 11:00:00,A-11,47.0,30,60,1,False,2,False,11
1932,2023-03-22 12:00:00,A-11,47.0,30,60,1,False,2,False,12
1933,2023-03-22 13:00:00,A-11,47.0,30,60,1,False,2,False,13
1934,2023-03-22 14:00:00,A-11,47.0,30,60,1,False,2,False,14
1935,2023-03-22 15:00:00,A-11,47.5,30,60,1,False,2,False,15
1936,2023-03-22 16:00:00,A-11,48.0,30,60,1,False,2,False,16
1937,2023-03-22 17:00:00,A-11,48.5,30,60,1,False,2,False,17
1938,2023-03-22 18:00:00,A-11,49.0,30,60,1,False,2,False,18
1939,2023-03-22 19:00:00,A-11,49.0,30,60,1,False,2,False,19
1940,2023-03-22 20:00:00,A-11,50.5,30,60,1,False,2,False,20
1952,2023-03-23 08:00:00,A-11,50.5,30,60,1,False,3,False,8
1953,2023-03-23 09:00:00,A-11,50.0,30,60,1,False,3,False,9
1954,2023-03-23 10:00:00,A-11,48.0,30,60,1,False,3,False,10
1955,2023-03-23 11:00:00,A-11,46.0,30,60,1,False,3,False,11
1956,2023-03-23 12:00:00,A-11,47.5,30,60,1,False,3,False,12
1957,2023-03-23 13:00:00,A-11,48.0,30,60,1,False,3,False,13
1958,2023-03-23 14:00:00,A-11,49.5,30,60,1,False,3,False,14
1959,2023-03-23 15:00:00,A-11,50.0,30,60,1,False,3,False,15
1960,2023-03-23 16:00:00,A-11,50.0,30,60,1,False,3,False,16
1961,2023-03-23 17:00:00,A-11,50.0,30,60,1,False,3,False,17
1962,2023-03-23 18:00:00,A-11,51.0,30,60,1,False,3,False,18
1963,2023-03-23 19:00:00,A-11,51.0,30,60,1,False,3,False,19
1964,2023-03-23 20:00:00,A-11,50.0,30,60,1,False,3,False,20
1976,2023-03-24 08:00:00,A-11,48.0,30,60,1,False,4,False,8
1977,2023-03-24 09:00:00,A-11,45.5,30,60,1,False,4,False,9
1978,2023-03-24 10:00:00,A-11,43.5,30,60,1,False,4,False,10
1979,2023-03-24 11:00:00,A-11,43.0,30,60,1,False,4,False,11
1980,2023-03-24 12:00:00,A-11,45.0,30,60,1,False,4,False,12
1981,2023-03-24 13:00:00,A-11,44.0,30,60,1,False,4,False,13
1982,2023-03-24 14:00:00,A-11,42.0,30,60,1,False,4,False,14
1983,2023-03-24 15:00:00,A-11,38.0,30,60,1,False,4,False,15
1984,2023-03-24 16:00:00,A-11,37.5,30,60,1,False,4,False,16
1985,2023-03-24 17:00:00,A-11,46.0,30,60,1,False,4,False,17
1986,2023-03-24 18:00:00,A-11,49.0,30,60,1,False,4,False,18
1987,2023-03-24 19:00:00,A-11,51.0,30,60,1,False,4,False,19
1988,2023-03-24 20:00:00,A-11,50.5,30,60,1,False,4,False,20
2047,2023-03-27 08:00:00,A-11,31.5,30,60,1,False,0,False,8
2048,2023-03-27 09:00:00,A-11,32.0,30,60,1,False,0,False,9
2049,2023-03-27 10:00:00,A-11,30.5,30,60,1,False,0,False,10
2050,2023-03-27 11:00:00,A-11,28.5,30,60,1,False,0,False,11
2051,2023-03-27 12:00:00,A-11,28.5,30,60,1,False,0,False,12
2052,2023-03-27 13:00:00,A-11,30.0,30,60,1,False,0,False,13
2053,2023-03-27 14:00:00,A-11,34.5,30,60,1,False,0,False,14
2054,2023-03-27 15:00:00,A-11,39.0,30,60,1,False,0,False,15
2055,2023-03-27 16:00:00,A-11,41.0,30,60,1,False,0,False,16
2056,2023-03-27 17:00:00,A-11,41.0,30,60,1,False,0,False,17
2057,2023-03-27 18:00:00,A-11,40.5,30,60,1,False,0,False,18
2058,2023-03-27 19:00:00,A-11,42.0,30,60,1,False,0,False,19
2059,2023-03-27 20:00:00,A-11,43.0,30,60,1,False,0,False,20
2071,2023-03-28 08:00:00,A-11,48.0,30,60,1,False,1,False,8
2072,2023-03-28 09:00:00,A-11,47.5,30,60,1,False,1,False,9
2073,2023-03-28 10:00:00,A-11,46.0,30,60,1,False,1,False,10
2074,2023-03-28 11:00:00,A-11,44.5,30,60,1,False,1,False,11
2075,2023-03-28 12:00:00,A-11,43.0,30,60,1,False,1,False,12
2076,2023-03-28 13:00:00,A-11,43.0,30,60,1,False,1,False,13
2077,2023-03-28 14:00:00,A-11,44.0,30,60,1,False,1,False,14
2078,2023-03-28 15:00:00,A-11,44.5,30,60,1,False,1,False,15
2079,2023-03-28 16:00:00,A-11,45.0,30,60,1,False,1,False,16
2080,2023-03-28 17:00:00,A-11,45.0,30,60,1,False,1,False,17
2081,2023-03-28 18:00:00,A-11,46.0,30,60,1,False,1,False,18
2082,2023-03-28 19:00:00,A-11,48.0,30,60,1,False,1,False,19
2083,2023-03-28 20:00:00,A-11,47.0,30,60,1,False,1,False,20
2095,2023-03-29 08:00:00,A-11,46.0,30,60,1,False,2,False,8
2096,2023-03-29 09:00:00,A-11,45.5,30,60,1,False,2,False,9
2097,2023-03-29 10:00:00,A-11,44.0,30,60,1,False,2,False,10
2098,2023-03-29 11:00:00,A-11,43.5,30,60,1,False,2,False,11
2099,2023-03-29 12:00:00,A-11,44.0,30,60,1,False,2,False,12
2100,2023-03-29 13:00:00,A-11,44.5,30,60,1,False,2,False,13
2101,2023-03-29 14:00:00,A-11,44.0,30,60,1,False,2,False,14
2102,2023-03-29 15:00:00,A-11,45.0,30,60,1,False,2,False,15
2103,2023-03-29 16:00:00,A-11,45.0,30,60,1,False,2,False,16
2104,2023-03-29 17:00:00,A-11,44.5,30,60,1,False,2,False,17
2105,2023-03-29 18:00:00,A-11,45.0,30,60,1,False,2,False,18
2106,2023-03-29 19:00:00,A-11,45.0,30,60,1,False,2,False,19
2107,2023-03-29 20:00:00,A-11,44.5,30,60,1,False,2,False,20
2119,2023-03-30 08:00:00,A-11,45.5,30,60,1,False,3,False,8
2120,2023-03-30 09:00:00,A-11,48.0,30,60,1,False,3,False,9
2121,2023-03-30 10:00:00,A-11,44.5,30,60,1,False,3,False,10
2122,2023-03-30 11:00:00,A-11,43.5,30,60,1,False,3,False,11
2123,2023-03-30 12:00:00,A-11,45.0,30,60,1,False,3,False,12
2124,2023-03-30 13:00:00,A-11,46.0,30,60,1,False,3,False,13
2125,2023-03-30 14:00:00,A-11,46.5,30,60,1,False,3,False,14
2126,2023-03-30 15:00:00,A-11,45.0,30,60,1,False,3,False,15
2127,2023-03-30 16:00:00,A-11,45.5,30,60,1,False,3,False,16
2128,2023-03-30 17:00:00,A-11,46.5,30,60,1,False,3,False,17
2129,2023-03-30 18:00:00,A-11,48.5,30,60,1,False,3,False,18
2130,2023-03-30 19:00:00,A-11,50.5,30,60,1,False,3,False,19
